Selected,Replicate,animal,day,silage,dmi,time,reticph,retpred,retresid,rumenph,rumpred,rumresid,lag1p,lag3p,lag2r,lag4r,lag7r,lag9r,new_rumpred,StdErrPred,DF,Alpha,Lower,Upper,Resid,cv_rumpred,new_resid,absr
0,8,64,6,40,6,0.611111111,6.42446291,6.4285914446,-0.004128535,6.480322407,6.4673978777,0.0129245293,6.42034901,6.4040442644,0.0531548696,0.0234029127,0.0332324371,0.0534001314,,0.3287685754,14645,0.05,5.7851752201,7.0740308741,,6.4296030471,0.0507193599,0.0507193599
0,8,64,6,40,6,0.614583333,6.443088515,6.4368904369,0.0061980781,6.47707807,6.4519487565,0.0251293135,6.4285914446,6.4121657514,0.001399238,0.0310787846,0.0512423668,0.0093617918,,0.3279817821,14645,0.05,5.7814613878,7.0672326139,,6.4243470008,0.0527310692,0.0527310692
0,8,64,6,40,6,0.618055556,6.340212543,6.4452433502,-0.105030807,6.498773879,6.4402711482,0.0585027308,6.4368904369,6.42034901,-0.004128535,0.0531548696,0.0402503163,0.0332324371,,0.3279604977,14645,0.05,5.7730545795,7.0587423653,,6.4158984724,0.0828754066,0.0828754066
0,8,64,6,40,6,0.621527778,6.42392811,6.4536475204,-0.02971941,6.511666966,6.4566572403,0.0550097257,6.4452433502,6.4285914446,0.0061980781,0.001399238,0.0234029127,0.0512423668,,0.3282047781,14645,0.05,5.7915581272,7.0782035536,,6.4348808404,0.0767861256,0.0767861256
0,8,64,6,40,6,0.625,6.37023183,6.46210027,-0.09186844,6.542164232,6.4175177739,0.1246464581,6.4536475204,6.4368904369,-0.105030807,-0.004128535,0.0310787846,0.0402503163,,0.3274767569,14645,0.05,5.768071288,7.0518626878,,6.4099669879,0.1321972441,0.1321972441
0,8,64,6,40,6,0.628472222,6.439482267,6.4705988987,-0.031116632,6.55945771,6.4514604524,0.1079972576,6.46210027,6.4452433502,-0.02971941,0.0061980781,0.0531548696,0.0234029127,,0.3276317834,14645,0.05,5.7983536033,7.082752746,,6.4405531746,0.1189045354,0.1189045354
0,8,64,6,40,6,0.631944444,6.420500469,6.4791406856,-0.058640217,6.497532424,6.4258979999,0.0716344241,6.4705988987,6.4536475204,-0.09186844,-0.105030807,0.001399238,0.0310787846,,0.3277576737,14645,0.05,5.7844061582,7.0692988226,,6.4268524904,0.0706799336,0.0706799336
0,8,64,6,40,6,0.635416667,6.479625182,6.4877228921,-0.00809771,6.491354085,6.4562519838,0.0351021012,6.4791406856,6.46210027,-0.031116632,-0.02971941,-0.004128535,0.0531548696,,0.3281568888,14645,0.05,5.8110952045,7.0975528929,,6.4543240487,0.0370300363,0.0370300363
0,8,64,6,40,6,0.638888889,6.53151734,6.4963427514,0.0351745886,6.507180555,6.4502339058,0.0569466492,6.4877228921,6.4705988987,-0.058640217,-0.09186844,0.0061980781,0.001399238,,0.3279813332,14645,0.05,5.8144416839,7.1002111501,,6.457326417,0.049854138,0.049854138
0,8,64,6,40,6,0.642361111,6.547249013,6.5049974837,0.0422515293,6.477530778,6.4521619486,0.0253688294,6.4963427514,6.4791406856,-0.00809771,-0.031116632,-0.105030807,-0.004128535,,0.3294997183,14645,0.05,5.8190061561,7.1107280745,,6.4648671153,0.0126636627,0.0126636627
0,8,64,6,40,6,0.645833333,6.607818789,6.5136842864,0.0941345026,6.415608624,6.4874010966,-0.071792473,6.5049974837,6.4877228921,0.0351745886,-0.058640217,-0.02971941,0.0061980781,,0.3295688328,14645,0.05,5.8491670707,7.1411599353,,6.495163503,-0.079554879,0.079554879
0,8,64,6,40,6,0.649305556,6.593175829,6.5224003388,0.0707754902,6.482778166,6.4629849602,0.0197932058,6.5136842864,6.4963427514,0.0422515293,-0.00809771,-0.09186844,-0.105030807,,0.3303621899,14645,0.05,5.8367156992,7.1318187235,,6.4842672113,-0.001489045,0.0014890453
0,8,64,6,40,6,0.652777778,6.578532995,6.5311427923,0.0473902027,6.498604089,6.4986937055,-0.000089616,6.5224003388,6.5049974837,0.0941345026,0.0351745886,-0.031116632,-0.02971941,,0.3310578744,14645,0.05,5.8620510147,7.1598812976,,6.5109661562,-0.012362067,0.0123620672
0,8,64,6,40,6,0.65625,6.59137143,6.5399087852,0.0514626448,6.430815856,6.4816057248,-0.050789869,6.5311427923,6.5136842864,0.0707754902,0.0422515293,-0.058640217,-0.09186844,,0.3308291054,14645,0.05,5.8568204444,7.153753895,,6.5052871697,-0.074471314,0.0744713137
0,8,64,6,40,6,0.659722222,6.620119818,6.5486954331,0.0714243849,6.365962707,6.4970839604,-0.131121253,6.5399087852,6.5224003388,0.0473902027,0.0941345026,-0.00809771,-0.031116632,,0.330255944,14645,0.05,5.8728928195,7.1675793332,,6.5202360763,-0.154273369,0.1542733693
0,8,64,6,40,6,0.663194444,6.739988843,6.5574998308,0.1824890122,6.393524328,6.5181739658,-0.124649638,6.5486954331,6.5311427923,0.0514626448,0.0707754902,0.0351745886,-0.058640217,,0.3301886457,14645,0.05,5.8970141201,7.1914368075,,6.5442254638,-0.150701136,0.1507011358
0,8,64,6,40,6,0.666666667,6.654474123,6.5663190554,0.0881550676,6.472425775,6.5232804863,-0.050854711,6.5574998308,6.5399087852,0.0714243849,0.0473902027,0.0422515293,-0.00809771,,0.3310486725,14645,0.05,5.898867818,7.196662027,,6.5477649225,-0.075339147,0.0753391475
0,8,64,6,40,6,0.670138889,6.702024414,6.5751501559,0.1268742581,6.41050778,6.5786742707,-0.168166491,6.5663190554,6.5486954331,0.1824890122,0.0514626448,0.0941345026,0.0351745886,,0.3350844308,14645,0.05,5.9344331309,7.2480485294,,6.5912408301,-0.18073305,0.1807330501
0,8,64,6,40,6,0.673611111,6.7206474,6.5839901682,0.1366572318,6.351524643,6.5527106513,-0.201186008,6.5751501559,6.5574998308,0.0881550676,0.0714243849,0.0707754902,0.0422515293,,0.3323294675,14645,0.05,5.9273386427,7.230153891,,6.5787462668,-0.227221624,0.2272216238
0,8,64,6,40,6,0.677083333,6.707450784,6.5928361055,0.1146146785,6.371751196,6.5689312994,-0.197180103,6.5839901682,6.5663190554,0.1268742581,0.1824890122,0.0473902027,0.0941345026,,0.3346119714,14645,0.05,5.9374392069,7.2492024456,,6.5933208263,-0.22156963,0.2215696303
0,8,64,6,40,6,0.680555556,6.672559305,6.6016849629,0.0708743421,6.465317918,6.5658944117,-0.100576494,6.5928361055,6.5751501559,0.1366572318,0.0881550676,0.0514626448,0.0707754902,,0.3351313554,14645,0.05,5.9375757255,7.2513750801,,6.5944754028,-0.129157485,0.1291574848
0,8,64,6,40,6,0.684027778,6.637668128,6.6105337075,0.0271344205,6.555949247,6.5557064717,0.0002427753,6.6016849629,6.5839901682,0.1146146785,0.1268742581,0.0714243849,0.0473902027,,0.334438472,14645,0.05,5.9350069948,7.2460900719,,6.5905485333,-0.034599286,0.0345992863
0,8,64,6,40,6,0.6875,6.660630021,6.6193792935,0.0412507275,6.562972195,6.5643075365,-0.001335342,6.6105337075,6.5928361055,0.0708743421,0.1366572318,0.1824890122,0.0514626448,,0.3330581116,14645,0.05,5.947885628,7.2535573446,,6.6007214863,-0.037749291,0.0377492913
0,8,64,6,40,6,0.690972222,6.66189702,6.628218652,0.033678368,6.528925468,6.5427823441,-0.013856876,6.6193792935,6.6016849629,0.0271344205,0.1146146785,0.0881550676,0.0714243849,,0.3326985516,14645,0.05,5.9389540528,7.2432162035,,6.5910851281,-0.06215966,0.0621596601
0,8,64,6,40,6,0.694444444,6.684858603,6.6370486937,0.0478099093,6.506613427,6.5747664676,-0.068153041,6.628218652,6.6105337075,0.0412507275,0.0708743421,0.1268742581,0.1824890122,,0.3346464789,14645,0.05,5.9606567586,7.2725552751,,6.6166060169,-0.10999259,0.1099925899
0,8,64,6,40,6,0.697916667,6.631166073,6.6458663115,-0.014700239,6.578173232,6.5538202565,0.0243529755,6.6370486937,6.6193792935,0.033678368,0.0271344205,0.1366572318,0.0881550676,,0.3338152243,14645,0.05,5.9512186641,7.2598584531,,6.6055385586,-0.027365327,0.0273653266
0,8,64,6,40,6,0.701388889,6.71053305,6.65466837,0.05586468,6.595462763,6.5733449245,0.0221178385,6.6458663115,6.628218652,0.0478099093,0.0412507275,0.1146146785,0.1268742581,,0.335264006,14645,0.05,5.9693212037,7.2836405822,,6.6264808929,-0.03101813,0.0310181299
0,8,64,6,40,6,0.704861111,6.596096795,6.6634517211,-0.067354926,6.574617421,6.5364029392,0.0382144818,6.65466837,6.6370486937,-0.014700239,0.033678368,0.0708743421,0.1366572318,,0.3340455673,14645,0.05,5.9461374914,7.255680283,,6.6009088872,-0.026291466,0.0262914662
0,8,64,6,40,6,0.708333333,6.636413634,6.6722131936,-0.03579956,6.577239654,6.5548153904,0.0224242636,6.6634517211,6.6458663115,0.05586468,0.0478099093,0.0271344205,0.1146146785,,0.3366886596,14645,0.05,5.9605054377,7.2804098171,,6.6204576274,-0.043217973,0.0432179734
0,8,64,6,40,6,0.711805556,6.66515992,6.6809495984,-0.015789678,6.531461233,6.5191387964,0.0123224366,6.6722131936,6.65466837,-0.067354926,-0.014700239,0.0412507275,0.0708743421,,0.3332905542,14645,0.05,5.9486940917,7.2552770419,,6.6019855668,-0.070524334,0.0705243338
0,8,64,6,40,6,0.715277778,6.67510446,6.6896577183,-0.014553258,6.525283793,6.5237271354,0.0015566576,6.6809495984,6.6634517211,-0.03579956,0.05586468,0.033678368,0.0271344205,,0.3342193882,14645,0.05,5.9555211948,7.2657454084,,6.6106333016,-0.085349509,0.0853495086
0,8,64,6,40,6,0.71875,6.6893877,6.6983343233,-0.008946623,6.523506435,6.5376177801,-0.014111345,6.6896577183,6.6722131936,-0.015789678,-0.067354926,0.0478099093,0.0412507275,,0.3353001288,14645,0.05,5.9676090391,7.2820700282,,6.6248395337,-0.101333099,0.1013330987
0,8,64,6,40,6,0.722222222,6.702224557,6.7069761602,-0.004751603,6.533462247,6.5312825636,0.0021796834,6.6983343233,6.6809495984,-0.014553258,-0.03579956,-0.014700239,0.033678368,,0.3359969773,14645,0.05,5.9675204936,7.2847133043,,6.626116899,-0.092654652,0.092654652
0,8,64,6,40,6,0.725694444,6.745432545,6.7155799557,0.0298525893,6.493552489,6.5529371868,-0.059384698,6.7069761602,6.6896577183,-0.008946623,-0.015789678,0.05586468,0.0478099093,,0.3366386926,14645,0.05,5.9864405514,7.3061490476,,6.6462947995,-0.15274231,0.1527423105
0,8,64,6,40,6,0.729166667,6.768392746,6.724142418,0.044250328,6.458043333,6.5314978597,-0.073454527,6.7155799557,6.6983343233,-0.004751603,-0.014553258,-0.067354926,-0.014700239,,0.3371539716,14645,0.05,5.9780719881,7.2998005079,,6.638936248,-0.180892915,0.180892915
0,8,64,6,40,6,0.732638889,6.730610788,6.732660228,-0.00204944,6.438667458,6.554001087,-0.115333629,6.724142418,6.7069761602,0.0298525893,-0.008946623,-0.03579956,0.05586468,,0.3393318428,14645,0.05,5.9906915289,7.3209578527,,6.6558246908,-0.217157233,0.2171572328
0,8,64,6,40,6,0.736111111,6.726092465,6.7411300529,-0.015037588,6.473555647,6.5431185657,-0.069562919,6.732660228,6.7155799557,0.044250328,-0.004751603,-0.015789678,-0.067354926,,0.3391517604,14645,0.05,5.9891266398,7.3186869952,,6.6539068175,-0.180351171,0.1803511705
0,8,64,6,40,6,0.739583333,6.766407139,6.7495485376,0.0168586014,6.508443162,6.5416445753,-0.033201413,6.7411300529,6.724142418,-0.00204944,0.0298525893,-0.014553258,-0.03579956,,0.3386176826,14645,0.05,5.9946782483,7.3221448842,,6.6584115663,-0.149968404,0.1499684043
0,8,64,6,40,6,0.743055556,6.73585677,6.7579123084,-0.022055538,6.471468642,6.5393454222,-0.06787678,6.7495485376,6.732660228,-0.015037588,0.044250328,-0.008946623,-0.015789678,,0.3390044331,14645,0.05,5.9949263719,7.3239091673,,6.6594177696,-0.187949128,0.1879491276
0,8,64,6,40,6,0.746527778,6.790633165,6.7662179642,0.0244152008,6.475558066,6.5587088403,-0.083150774,6.7579123084,6.7411300529,0.0168586014,-0.00204944,-0.004751603,-0.014553258,,0.3406004739,14645,0.05,6.0115934216,7.346833099,,6.6792132603,-0.203655194,0.2036551943
0,8,64,6,40,6,0.75,6.760082953,6.7744620906,-0.014379138,6.50311189,6.5506418305,-0.04752994,6.7662179642,6.7495485376,-0.022055538,-0.015037588,0.0298525893,-0.008946623,,0.340039331,14645,0.05,6.0095763775,7.3426162333,,6.6760963054,-0.172984415,0.1729844154
0,8,64,6,40,6,0.753472222,6.787380976,6.7826412502,0.0047397258,6.527732148,6.5725467742,-0.044814626,6.7744620906,6.7579123084,0.0244152008,0.0168586014,0.044250328,-0.004751603,,0.3422125024,14645,0.05,6.025485617,7.3670448522,,6.6962652346,-0.168533087,0.1685330866
0,8,64,6,40,6,0.756944444,6.791539672,6.7907519854,0.0007876866,6.50689036,6.5619875656,-0.055097206,6.7826412502,6.7662179642,-0.014379138,-0.022055538,-0.00204944,0.0298525893,,0.3420252897,14645,0.05,6.0228508457,7.3636761597,,6.6932635027,-0.186373143,0.1863731427
0,8,64,6,40,6,0.760416667,6.779790278,6.7987908202,-0.019000542,6.544708491,6.5681284584,-0.023419967,6.7907519854,6.7744620906,0.0047397258,0.0244152008,-0.015037588,0.044250328,,0.3435292838,14645,0.05,6.0276249568,7.3743463068,,6.7009856318,-0.156277141,0.1562771408
0,8,64,6,40,6,0.763888889,6.785395148,6.8067542512,-0.021359103,6.516534558,6.5667749787,-0.050240421,6.7987908202,6.7826412502,0.0007876866,-0.014379138,0.0168586014,-0.00204944,,0.3435127463,14645,0.05,6.0313046623,7.3779611811,,6.7046329217,-0.188098364,0.1880983637
0,8,64,6,40,6,0.767361111,6.720137443,6.8146387616,-0.094501319,6.503025759,6.5461293706,-0.043103612,6.8067542512,6.7907519854,-0.019000542,0.0047397258,-0.022055538,-0.015037588,,0.3434420788,14645,0.05,6.0190104906,7.3653899749,,6.6922002328,-0.189174474,0.1891744738
0,8,64,6,40,6,0.770833333,6.647649467,6.8224408117,-0.174791345,6.485117874,6.5490003031,-0.063882429,6.8146387616,6.7987908202,-0.021359103,0.0007876866,0.0244152008,0.0168586014,,0.3443841618,14645,0.05,6.019091217,7.3691639043,,6.6941275606,-0.209009687,0.2090096866
0,8,64,6,40,6,0.774305556,6.86005591,6.8301568437,0.0298990663,6.455478872,6.545828366,-0.090349494,6.8224408117,6.8067542512,-0.094501319,-0.019000542,-0.014379138,-0.022055538,,0.3425943446,14645,0.05,6.0342937073,7.3773498599,,6.7058217836,-0.250342912,0.2503429116
0,8,64,6,40,6,0.777777778,6.84686031,6.8377832724,0.0090770376,6.453702371,6.5318350672,-0.078132696,6.8301568437,6.8146387616,-0.174791345,-0.021359103,0.0047397258,0.0244152008,,0.3418711819,14645,0.05,6.0285451085,7.3687662815,,6.698655695,-0.244953324,0.244953324
0,8,64,6,40,6,0.78125,6.810526444,6.845316499,-0.034790055,6.447526687,6.5826689272,-0.13514224,6.8377832724,6.8224408117,0.0298990663,-0.094501319,0.0007876866,-0.014379138,,0.3479791818,14645,0.05,6.054401855,7.4185679264,,6.7364848907,-0.288958204,0.2889582037
0,8,64,6,40,6,0.784722222,6.806008027,6.852752902,-0.046744875,6.450149454,6.5775733008,-0.127423847,6.845316499,6.8301568437,0.0090770376,-0.174791345,-0.019000542,0.0047397258,,0.3481670676,14645,0.05,6.05403629,7.4189389212,,6.7364876056,-0.286338152,0.2863381516
0,8,64,6,40,6,0.788194444,6.763890109,6.8600888394,-0.09619873,6.458637668,6.5594859062,-0.100848238,6.852752902,6.8377832724,-0.034790055,0.0298990663,-0.021359103,0.0007876866,,0.3472858248,14645,0.05,6.045313938,7.4067618753,,6.7260379066,-0.267400239,0.2674002386
0,8,64,6,40,6,0.791666667,6.812878734,6.8673206507,-0.054441917,6.439264841,6.5504120574,-0.111147216,6.8600888394,6.845316499,-0.046744875,0.0090770376,-0.094501319,-0.019000542,,0.3473869975,14645,0.05,6.0456311904,7.4074757503,,6.7265534704,-0.287288629,0.2872886294
0,8,64,6,40,6,0.795138889,6.808360361,6.8744446489,-0.066084288,6.502007848,6.5246725619,-0.022664714,6.8673206507,6.852752902,-0.09619873,-0.034790055,-0.174791345,-0.021359103,,0.3466845876,14645,0.05,6.0335522872,7.3926432233,,6.7130977553,-0.211089907,0.2110899073
0,8,64,6,40,6,0.798611111,6.818303197,6.8814571327,-0.063153936,6.507562636,6.558083913,-0.050521277,6.8744446489,6.8600888394,-0.054441917,-0.046744875,0.0298990663,-0.094501319,,0.3477390145,14645,0.05,6.0574034545,7.4206280095,,6.739015732,-0.231453096,0.231453096
0,8,64,6,40,6,0.802083333,6.819569281,6.888354378,-0.068785097,6.52044891,6.5407556639,-0.020306754,6.8814571327,6.8673206507,-0.066084288,-0.09619873,0.0090770376,-0.174791345,,0.3473939576,14645,0.05,6.0510192637,7.4128911087,,6.7319551862,-0.211506276,0.2115062762
0,8,64,6,40,6,0.805555556,6.817943142,6.8951326425,-0.077189501,6.524537097,6.5684054953,-0.043868398,6.888354378,6.8744446489,-0.063153936,-0.054441917,-0.034790055,0.0298990663,,0.3502405675,14645,0.05,6.0654714218,7.4385026949,,6.7519870584,-0.227449961,0.2274499614
0,8,64,6,40,6,0.809027778,6.849577275,6.9017881575,-0.052210882,6.534490366,6.5674476308,-0.032957265,6.8951326425,6.8814571327,-0.068785097,-0.066084288,-0.046744875,0.0090770376,,0.3504856623,14645,0.05,6.069465475,7.4434575814,,6.7564615282,-0.221971162,0.2219711622
0,8,64,6,40,6,0.8125,6.862411936,6.9083171395,-0.045905204,6.537112052,6.5541044273,-0.016992375,6.9017881575,6.888354378,-0.077189501,-0.063153936,-0.09619873,-0.034790055,,0.3503799174,14645,0.05,6.0654537273,7.439031287,,6.7522425071,-0.215130455,0.2151304551
0,8,64,6,40,6,0.815972222,6.855001285,6.9147157829,-0.059714498,6.475218092,6.5660725789,-0.090854487,6.9083171395,6.8951326425,-0.052210882,-0.068785097,-0.054441917,-0.046744875,,0.3517294304,14645,0.05,6.0737260644,7.4525940554,,6.7631600599,-0.287941968,0.2879419679
0,8,64,6,40,6,0.819444444,6.886634837,6.9209802613,-0.034345424,6.483705281,6.5641686179,-0.080463337,6.9147157829,6.9017881575,-0.045905204,-0.077189501,-0.066084288,-0.09619873,,0.3520434982,14645,0.05,6.0771302656,7.4572294814,,6.7671798735,-0.283474592,0.2834745925
0,8,64,6,40,6,0.822916667,6.879224142,6.9271067298,-0.047882588,6.539111829,6.5673307173,-0.028218888,6.9209802613,6.9083171395,-0.059714498,-0.052210882,-0.063153936,-0.054441917,,0.3527358478,14645,0.05,6.0801476945,7.4629610953,,6.7715543949,-0.232442566,0.2324425659
0,8,64,6,40,6,0.826388889,6.879043843,6.9330913177,-0.054047475,6.468422285,6.5735100204,-0.105087735,6.9271067298,6.9147157829,-0.034345424,-0.045905204,-0.068785097,-0.066084288,,0.3541121229,14645,0.05,6.0849593451,7.4731680907,,6.7790637179,-0.310641433,0.3106414329
0,8,64,6,40,6,0.829861111,6.873079302,6.938930139,-0.065850837,6.397734089,6.5692066146,-0.171472526,6.9330913177,6.9209802613,-0.047882588,-0.059714498,-0.077189501,-0.063153936,,0.3543319395,14645,0.05,6.0843312363,7.4734017185,,6.7788664774,-0.381132388,0.3811323884
0,8,64,6,40,6,0.833333333,6.891697731,6.9446192857,-0.052921555,6.542577632,6.5738609775,-0.031283346,6.938930139,6.9271067298,-0.054047475,-0.034345424,-0.052210882,-0.068785097,,0.3547337259,14645,0.05,6.0902659929,7.4809115792,,6.785588786,-0.243011154,0.243011154
0,8,64,6,40,6,0.836805556,6.887179231,6.9501548307,-0.0629756,6.559860813,6.5705692739,-0.010708461,6.9446192857,6.9330913177,-0.065850837,-0.047882588,-0.045905204,-0.077189501,,0.3548893931,14645,0.05,6.0903784119,7.4816342525,,6.7860063322,-0.226145519,0.2261455192
0,8,64,6,40,6,0.840277778,6.911581599,6.9555328216,-0.043951223,6.555151182,6.5807724749,-0.025621293,6.9501548307,6.938930139,-0.052921555,-0.054047475,-0.059714498,-0.052210882,,0.3562427099,14645,0.05,6.0983298039,7.4948909877,,6.7966103958,-0.241459214,0.2414592138
0,8,64,6,40,6,0.84375,6.937429787,6.9607492907,-0.023319504,6.540178578,6.5870716016,-0.046893024,6.9555328216,6.9446192857,-0.0629756,-0.065850837,-0.034345424,-0.045905204,,0.3566445588,14645,0.05,6.1053016906,7.5034382234,,6.804369957,-0.264191379,0.264191379
0,8,64,6,40,6,0.847222222,6.964723776,6.9658002478,-0.001076472,6.564791952,6.593407321,-0.028615369,6.9607492907,6.9501548307,-0.043951223,-0.052921555,-0.047882588,-0.059714498,,0.3577190692,14645,0.05,6.1116285988,7.5139774829,,6.8128030409,-0.248011089,0.2480110889
0,8,64,6,40,6,0.850694444,6.951528896,6.9706816825,-0.019152787,6.598201586,6.6019086765,-0.003707091,6.9658002478,6.9555328216,-0.023319504,-0.0629756,-0.054047475,-0.034345424,,0.359447642,14645,0.05,6.115742285,7.5248676101,,6.8203049476,-0.222103362,0.2221033616
0,8,64,6,40,6,0.854166667,6.96436242,6.9753895652,-0.011027145,6.533381281,6.607481431,-0.07410015,6.9706816825,6.9607492907,-0.001076472,-0.043951223,-0.065850837,-0.047882588,,0.3607050757,14645,0.05,6.1203777306,7.5344325126,,6.8274051216,-0.294023841,0.2940238406
0,8,64,6,40,6,0.857638889,6.98876391,6.9799198416,0.0088440684,6.506680677,6.6073337267,-0.10065305,6.9753895652,6.9658002478,-0.019152787,-0.023319504,-0.052921555,-0.054047475,,0.3604936473,14645,0.05,6.1240083662,7.5372342954,,6.8306213308,-0.323940654,0.3239406538
0,8,64,6,40,6,0.861111111,6.990029128,6.9842684412,0.0057606868,6.537157728,6.607614482,-0.070456754,6.9799198416,6.9706816825,-0.011027145,-0.001076472,-0.0629756,-0.065850837,,0.3611778565,14645,0.05,6.1254118663,7.5413200681,,6.8333659672,-0.296208239,0.2962082392
0,8,64,6,40,6,0.864583333,6.991294334,6.9884312717,0.0028630623,6.59842159,6.6194005604,-0.02097897,6.9842684412,6.9753895652,0.0088440684,-0.019152787,-0.043951223,-0.052921555,,0.3627988455,14645,0.05,6.1321727756,7.5544356628,,6.8433042192,-0.244882629,0.2448826292
0,8,64,6,40,6,0.868055556,7.083656956,6.9924042214,0.0912527346,6.737385062,6.6332469007,0.1041381613,6.9884312717,6.9799198416,0.0057606868,-0.011027145,-0.023319504,-0.0629756,,0.3630994194,14645,0.05,6.147025538,7.5704667504,,6.8587461442,-0.121361082,0.1213610822
0,8,64,6,40,6,0.871527778,7.015514477,6.9961831546,0.0193313224,6.649109881,6.6302780197,0.0188318613,6.9924042214,6.9842684412,0.0028630623,0.0088440684,-0.001076472,-0.043951223,,0.3638736911,14645,0.05,6.1420262004,7.5685027531,,6.8552644767,-0.206154596,0.2061545957
0,8,64,6,40,6,0.875,7.00810368,6.9997639186,0.0083397614,6.597487001,6.6569576384,-0.059470637,6.9961831546,6.9884312717,0.0912527346,0.0057606868,-0.019152787,-0.023319504,,0.3688977847,14645,0.05,6.1519773168,7.5981495825,,6.8750634497,-0.277576449,0.2775764487
0,8,64,6,40,6,0.878472222,7.106248903,7.0031423393,0.1031065637,6.512146861,6.6542625129,-0.142115652,6.9997639186,6.9924042214,0.0193313224,0.0028630623,-0.011027145,-0.001076472,,0.3663024348,14645,0.05,6.1607531487,7.5967509886,,6.8787520686,-0.366605208,0.3666052076
0,8,64,6,40,6,0.881944444,6.990390345,7.0063142219,-0.015923877,6.498642178,6.6362321813,-0.137590003,7.0031423393,6.9961831546,0.0083397614,0.0912527346,0.0088440684,-0.019152787,,0.36600845,14645,0.05,6.1456797958,7.5805251413,,6.8631024686,-0.364460291,0.3644602906
0,8,64,6,40,6,0.885416667,7.017682775,7.009275352,0.008407423,6.467545959,6.6695727581,-0.202026799,7.0063142219,6.9997639186,0.1031065637,0.0193313224,0.0057606868,-0.011027145,,0.3712870161,14645,0.05,6.1609073017,7.6164459563,,6.888676629,-0.42113067,0.42113067
0,8,64,6,40,6,0.888888889,6.916285143,7.0120214922,-0.095736349,6.481895349,6.6239642073,-0.142068858,7.009275352,7.0031423393,-0.015923877,0.0083397614,0.0028630623,0.0088440684,,0.3662469703,14645,0.05,6.136266089,7.5720464944,,6.8541562917,-0.372260943,0.3722609427
0,8,64,6,40,6,0.892361111,6.885739785,7.0145483873,-0.128808602,6.485982778,6.640008638,-0.15402586,7.0120214922,7.0063142219,0.008407423,0.1031065637,0.0912527346,0.0057606868,,0.3680725926,14645,0.05,6.1429077985,7.5858451032,,6.8643764508,-0.378393673,0.3783936728
0,8,64,6,40,6,0.895833333,6.895681025,7.0168517605,-0.121170736,6.539912092,6.6001911237,-0.060279032,7.0145483873,7.009275352,-0.095736349,-0.015923877,0.0193313224,0.0028630623,,0.3637489051,14645,0.05,6.126379777,7.5523671371,,6.839373457,-0.299461365,0.299461365
0,8,64,6,40,6,0.899305556,6.950446135,7.0189273155,-0.068481181,6.570385547,6.6104788249,-0.040093278,7.0168517605,7.0120214922,-0.128808602,0.008407423,0.0083397614,0.0912527346,,0.364241037,14645,0.05,6.134826922,7.5627435631,,6.8487852426,-0.278399696,0.2783996956
0,8,64,6,40,6,0.902777778,7.055818238,7.0207707334,0.0350475046,6.602324324,6.6299223189,-0.027597995,7.0189273155,7.0145483873,-0.121170736,-0.095736349,0.1031065637,0.0193313224,,0.3640752081,14645,0.05,6.1540425528,7.581309103,,6.8676758279,-0.265351504,0.2653515039
0,8,64,6,40,6,0.90625,6.98912476,7.0223776768,-0.033252917,6.58149015,6.6181337609,-0.036643611,7.0207707334,7.0168517605,-0.068481181,-0.128808602,-0.015923877,0.0083397614,,0.3655990621,14645,0.05,6.142320737,7.5755611786,,6.8589409578,-0.277450808,0.2774508078
0,8,64,6,40,6,0.909722222,6.987498047,7.0237437873,-0.03624574,6.609030544,6.6673340033,-0.058303459,7.0223776768,7.0189273155,0.0350475046,-0.121170736,0.008407423,0.1031065637,,0.3724940062,14645,0.05,6.1618022939,7.6220726537,,6.8919374738,-0.28290693,0.2829069298
0,8,64,6,40,6,0.913194444,6.991654982,7.0248646858,-0.033209704,6.583799083,6.6143983625,-0.030599279,7.0237437873,7.0207707334,-0.033252917,-0.068481181,-0.095736349,-0.015923877,,0.3667605669,14645,0.05,6.1400937255,7.5778875589,,6.8589906422,-0.275191559,0.2751915592
0,8,64,6,40,6,0.916666667,6.961110218,7.025735973,-0.064625755,6.593748644,6.608730769,-0.014982125,7.0248646858,7.0223776768,-0.03624574,0.0350475046,-0.128808602,0.008407423,,0.3670965725,14645,0.05,6.1347336819,7.573844742,,6.8542892119,-0.260540568,0.2605405679
0,8,64,6,40,6,0.920138889,7.054912797,7.0263532287,0.0285595683,6.587573747,6.6074029099,-0.019829163,7.025735973,7.0237437873,-0.033209704,-0.033252917,-0.121170736,-0.095736349,,0.3657689681,14645,0.05,6.1421469297,7.5760534457,,6.8591001877,-0.271526441,0.2715264407
0,8,64,6,40,6,0.923611111,6.994004331,7.0267120126,-0.032707682,6.601920552,6.5925664381,0.0093541139,7.0263532287,7.0248646858,-0.064625755,-0.03624574,-0.068481181,-0.128808602,,0.3644136951,14645,0.05,6.1321657888,7.5607592932,,6.846462541,-0.244541989,0.244541989
0,8,64,6,40,6,0.927083333,6.980810555,7.026807864,-0.045997309,6.613335449,6.6347659421,-0.021430493,7.0267120126,7.025735973,0.0285595683,-0.033209704,0.0350475046,-0.121170736,,0.3686675641,14645,0.05,6.1512779598,7.5965477025,,6.8739128311,-0.260577382,0.2605773821
